date,holding_pnl_dollars,impact_cost_dollars,linear_cost_dollars,net_pnl_dollars,cumulative_net_pnl_dollars,max_realized_participation_rate,p95_realized_participation_rate,max_realized_participation_excess_shares,event_id,strategy,selected_plan_source
2028-07-13,628347.9483551878,16066.229626990762,4578.85190511523,607702.8668230819,3581864.700793524,0.0788580703727243,0.07413252395252358,0.0,event_31,static_open_loop,static_open_loop
2028-07-14,2349329.0045830393,14546.665540794178,5276.403119757353,2329505.9359224876,5911370.636716012,0.05570404097773152,0.053099983166350624,0.0,event_31,static_open_loop,static_open_loop
2028-07-03,184253.20351018567,15575.987572797403,2710.5351381573228,165966.68079923096,165966.68079923096,0.06248744705731564,0.0607641012271496,0.0,event_31,forecast_liquidity,forecast_liquidity
2028-07-04,150373.6136857885,14825.535512654256,3387.172939679997,132160.90523345425,298127.58603268524,0.05602311259213313,0.05213323004631592,0.0,event_31,forecast_liquidity,forecast_liquidity
2028-07-05,-255606.8200542374,23196.227760044952,3904.964498338411,-282708.01231262076,15419.57372006448,0.07263239886867563,0.07226334885187462,0.0,event_31,forecast_liquidity,forecast_liquidity
2028-07-06,-817904.1861365227,28673.244466196225,4738.074771503099,-851315.5053742221,-835895.9316541576,0.08348583515977358,0.07795169364149505,0.0,event_31,forecast_liquidity,forecast_liquidity
2028-07-07,34994.98411911741,34095.54854544539,5289.997789111773,-4390.562215439749,-840286.4938695973,0.09689679103250778,0.08489054572258674,0.0,event_31,forecast_liquidity,forecast_liquidity
2028-07-10,816195.3001199198,35863.1174247661,6098.749584992622,774233.4331101611,-66053.06075943622,0.08664219074476671,0.08541175702858606,0.0,event_31,forecast_liquidity,forecast_liquidity
2028-07-11,3167797.330003079,37090.751578708325,6321.556671751848,3124385.021752619,3058331.960993183,0.10062953453509263,0.09800240433163321,713.7435324379039,event_31,forecast_liquidity,forecast_liquidity
2028-07-12,-203601.24348378633,29865.646764385998,5323.45496264329,-238790.34521081563,2819541.615782367,0.0906843461922191,0.08764279987523799,0.0,event_31,forecast_liquidity,forecast_liquidity
2028-07-13,639869.8592580856,20040.66810198848,4787.063388034898,615042.1277680622,3434583.743550429,0.09127579617054968,0.08588171369489023,0.0,event_31,forecast_liquidity,forecast_liquidity
2028-07-14,2349329.004583298,23806.714432272696,6575.449412545195,2318946.8407384804,5753530.58428891,0.07070455037367224,0.0674018980675713,0.0,event_31,forecast_liquidity,forecast_liquidity
2028-07-20,-125889.32670593634,36653.68277616636,4103.986147376729,-166646.99562947944,-166646.99562947944,0.11195286775667318,0.11150337896927912,7281.724054565377,event_32,static_open_loop,static_open_loop
2028-07-21,62524.79349999396,41932.70149494809,4297.71667205131,16294.375332994565,-150352.62029648488,0.10402409229753795,0.10258755318210357,1954.355509602021,event_32,static_open_loop,static_open_loop
2028-07-24,379321.97433398064,45907.13701996933,4973.238697502042,328441.59861650923,178088.97832002435,0.12581285271559,0.11544258946550412,20179.085628025437,event_32,static_open_loop,static_open_loop
2028-07-25,-540633.0910702717,51537.615190795215,5998.220577053955,-598168.9268381209,-420079.9485180966,0.14659249600222568,0.12764289332210618,38140.42104980729,event_32,static_open_loop,static_open_loop
2028-07-26,-488656.3447097771,45869.777967231355,6568.97635258446,-541095.0990295929,-961175.0475476895,0.10799997932449693,0.10470353019704558,10990.35847407396,event_32,static_open_loop,static_open_loop
