date,symbol,trade_shares,trade_dollars,abs_pct_adv,cap_shares,cap_pct_adv,days_to_earnings,residual_shares_after,residual_dollars_after,trial
2026-07-01,M0_HK_financials,-23006.41263284705,-1794500.1853620699,0.01917201052737254,120000.0,0.1,9.0,-516993.58736715297,-40325499.81463793,cvar_profile_medium
2026-07-01,M1_JP_it,23562.302285412825,1272364.3234122926,0.01570820152360855,150000.0,0.1,9.0,651437.6977145872,35177635.67658771,cvar_profile_medium
2026-07-01,M2_US_healthcare,-12748.247517008507,-1427803.7219049528,0.014164719463342785,90000.0,0.1,9.0,-392251.7524829915,-43932196.278095044,cvar_profile_medium
2026-07-01,M3_HK_it,48968.172457958106,3231899.382225235,0.044516520416325554,110000.0,0.1,9.0,446031.8275420419,29438100.617774766,cvar_profile_medium
2026-07-01,S0_HK_financials,73234.8525009841,5712318.49507676,0.06102904375082008,120000.0,0.1,9.0,46765.147499015904,3647681.5049232403,cvar_profile_medium
2026-07-01,S1_JP_it,-11546.44791861076,-623508.187604981,0.007697631945740507,150000.0,0.1,9.0,-138453.55208138924,-7476491.8123950185,cvar_profile_medium
2026-07-01,S2_US_healthcare,1297.4464583886693,145314.00333953096,0.0014416071759874103,90000.0,0.1,9.0,88702.55354161133,9934685.99666047,cvar_profile_medium
2026-07-01,S3_HK_it,-1.0651347833965458e-05,-0.0007029889570417202,9.683043485423144e-12,110000.0,0.1,9.0,-109999.99998934865,-7259999.999297011,cvar_profile_medium
2026-07-02,U0_HK_financials,119999.99974706299,9359999.980270913,0.09999999978921915,120000.0,0.1,8.0,780000.0008191074,60840000.063890375,cvar_profile_medium
2026-07-02,U1_JP_it,-115514.96519830603,-6237808.120708526,0.07700997679887069,150000.0,0.1,8.0,-1040760.1779765339,-56201049.61073283,cvar_profile_medium
2026-07-02,U2_US_healthcare,52372.848864805965,5865759.072858268,0.05819205429422885,90000.0,0.1,8.0,641290.9343925415,71824584.65196465,cvar_profile_medium
2026-07-02,U3_HK_it,-66122.68135377218,-4364096.969348963,0.06011152850342925,110000.0,0.1,8.0,-807254.6597613366,-53278807.544248216,cvar_profile_medium
2026-07-02,M0_HK_financials,-50785.63892344669,-3961279.836028842,0.04232136576953891,120000.0,0.1,8.0,-466207.94844370626,-36364219.978609085,cvar_profile_medium
2026-07-02,M1_JP_it,74043.4669048678,3998347.2128628613,0.04936231126991187,150000.0,0.1,8.0,577394.2308097194,31179288.463724848,cvar_profile_medium
2026-07-02,M2_US_healthcare,-42073.795424563905,-4712265.087551157,0.04674866158284878,90000.0,0.1,8.0,-350177.95705842756,-39219931.19054389,cvar_profile_medium
2026-07-02,M3_HK_it,61660.5487225455,4069596.215688003,0.05605504429322318,110000.0,0.1,8.0,384371.2788194964,25368504.40208676,cvar_profile_medium
2026-07-02,S0_HK_financials,19449.85003856917,1517088.3030083952,0.01620820836547431,120000.0,0.1,8.0,27315.29746044673,2130593.201914845,cvar_profile_medium
2026-07-02,S1_JP_it,6.568560391348187e-06,0.0003547022611328021,4.379040260898792e-12,150000.0,0.1,8.0,-138453.5520879578,-7476491.812749721,cvar_profile_medium
2026-07-02,S2_US_healthcare,-7.308704976599902e-06,-0.000818574957379189,8.120783307333224e-12,90000.0,0.1,8.0,88702.55354892004,9934685.997479044,cvar_profile_medium
2026-07-02,S3_HK_it,-1.4741131522967718e-05,-0.0009729146805158694,1.340102865724338e-11,110000.0,0.1,8.0,-109999.99997460752,-7259999.998324096,cvar_profile_medium
2026-07-03,U0_HK_financials,106106.7053079369,8276323.014019079,0.08842225442328075,120000.0,0.1,7.0,673893.2955111705,52563677.0498713,cvar_profile_medium
2026-07-03,U1_JP_it,-67321.0663594536,-3635337.5834104945,0.0448807109063024,150000.0,0.1,7.0,-973439.1116170803,-52565712.02732234,cvar_profile_medium
2026-07-03,U2_US_healthcare,57208.951757285744,6407402.596816003,0.06356550195253971,90000.0,0.1,7.0,584081.9826352558,65417182.055148646,cvar_profile_medium
2026-07-03,U3_HK_it,-62157.782122133984,-4102413.620060843,0.05650707465648544,110000.0,0.1,7.0,-745096.8776392026,-49176393.92418738,cvar_profile_medium
2026-07-03,M0_HK_financials,-93960.2196094652,-7328897.129538286,0.07830018300788767,120000.0,0.1,7.0,-372247.72883424105,-29035322.849070802,cvar_profile_medium
